date,close,session_volume,prev_high,prev_low,prev_close,rolling_high,rolling_low,zone_mid,zone_top,zone_bottom,vol_zone_top,vol_zone_bottom,avg_dist_to_prev_high,min_dist_to_prev_high,avg_dist_to_prev_low,max_dist_to_prev_low,avg_ratio_to_high,avg_ratio_to_low,broke_prev_high,broke_prev_low,breakout_above_magnitude,breakout_below_magnitude,broke_above_prev_high_any,broke_above_prev_high_sum,broke_below_prev_low_any,broke_below_prev_low_sum,broke_above_zone_top_any,broke_above_zone_top_sum,broke_below_zone_bottom_any,broke_below_zone_bottom_sum,broke_above_prev_close_any,broke_above_prev_close_sum,broke_below_prev_close_any,broke_below_prev_close_sum,minutes_to_breakout_above_close,minutes_to_breakout_below_close
2024-12-04,2653.81,43898,2655.56,2635.22,2639.18,2651.5,2621.86,2636.6800000000003,2644.09,2629.2700000000004,2649.633,2640.972,-11.019736842105207,-22.710000000000036,9.320263157894939,18.590000000000146,-0.5417766126021886,0.45822333823360534,1.0,1.0,0.2600000000002183,2.9099999999998545,True,1,True,4,True,66,False,0,True,108,True,14,0.0,140.0
2024-12-05,2634.16,40985,2655.82,2632.31,2653.81,2655.56,2635.22,2645.39,2650.475,2640.305,2648.906,2646.672,-8.547105263158041,-21.66000000000031,14.962894736842177,20.940000000000055,-0.36355188854130466,0.6364480689236057,0.0,0.0,0.0,0.0,False,0,False,0,True,27,True,7,True,2,True,114,0.0,0.0
2024-12-06,2638.14,43390,2654.49,2633.27,2634.16,2655.82,2632.31,2644.065,2649.9425,2638.1875,2638.788,2636.518,-16.671140350876968,-26.45999999999958,4.548859649122832,11.510000000000218,-0.785633344262195,0.21436660861245366,0.0,1.0,0.0,9.239999999999782,False,0,True,16,False,0,True,76,True,106,True,20,0.0,285.0
2024-12-10,2687.75,43336,2676.32,2638.23,2672.22,2645.6,2624.03,2634.815,2640.2075,2629.4225,2674.101,2664.485,-3.734298245614207,-14.5,34.35570175438594,52.86000000000013,-0.0980388067097765,0.9019611670366144,1.0,0.0,15.409999999999854,0.0,True,37,False,0,True,114,False,0,True,57,True,65,275.0,0.0
2024-12-11,2711.71,45167,2691.73,2661.28,2687.75,2676.32,2638.23,2657.275,2666.7975,2647.7525,2696.156,2693.237,4.072368421052624,-4.820000000000164,34.52236842105244,51.25999999999976,0.13373951682473337,1.1337394839840118,1.0,0.0,21.940000000000055,0.0,True,107,False,0,True,114,False,0,True,114,True,6,0.0,0.0
2024-12-12,2685.79,48857,2713.67,2685.94,2711.71,2691.73,2661.28,2676.505,2684.1175000000003,2668.8925,2716.143,2709.908,-4.8631578947368945,-32.039999999999964,22.866842105263125,34.190000000000055,-0.1753753234533562,0.8246246404846184,1.0,1.0,6.630000000000109,5.130000000000109,True,50,True,13,True,114,False,0,True,70,True,62,0.0,10.0
2024-12-13,2654.95,47201,2720.3,2680.81,2685.79,2713.67,2685.94,2699.8050000000003,2706.7375,2692.8725000000004,2684.823,2667.761,-48.13219298245631,-65.35000000000036,-8.642192982456073,9.230000000000018,-1.2188450687164083,-0.21884509403927394,0.0,1.0,0.0,26.320000000000164,False,0,True,81,False,0,True,114,True,16,True,102,0.0,10.0
2024-12-16,2655.1,36641,2690.51,2654.49,2654.95,2720.3,2680.81,2700.5550000000003,2710.4275000000002,2690.6825000000003,2660.002,2657.887,-32.6161403508774,-39.14000000000033,3.403859649123038,9.690000000000055,-0.9055008174729646,0.0944991547646819,0.0,1.0,0.0,3.649999999999636,False,0,True,33,False,0,True,114,True,88,True,37,100.0,0.0
2024-12-17,2640.59,41422,2664.23,2650.84,2655.1,2690.51,2654.49,2672.5,2681.505,2663.495,2643.165,2638.097,-20.371491228070216,-29.429999999999836,-6.981491228070342,5.7199999999998,-1.5213957958681563,-0.5213958705507497,0.0,1.0,0.0,17.809999999999945,False,0,True,99,False,0,True,114,True,5,True,114,85.0,0.0
2024-12-18,2636.35,34681,2657.1,2633.03,2640.59,2664.23,2650.84,2657.535,2660.8824999999997,2654.1875,2648.811,2646.262,-11.952105263157815,-22.420000000000073,12.117894736841894,16.309999999999945,-0.4965560767179843,0.5034438817365251,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,100,True,15,0.0,495.0
2024-12-23,2610.91,36918,2626.09,2598.9,2624.28,2626.42,2589.88,2608.15,2617.285,2599.0150000000003,2617.257,2614.802,-3.422543859649267,-15.180000000000291,23.767456140350788,34.2199999999998,-0.12587509134881092,0.8741248718729631,1.0,0.0,7.129999999999654,0.0,True,51,False,0,True,87,False,0,True,52,True,63,0.0,255.0
2024-12-24,2612.33,29626,2633.22,2609.89,2610.91,2626.09,2598.9,2612.495,2619.2925,2605.6974999999998,2614.837,2613.633,-17.454649122806813,-22.58999999999969,5.875350877193114,10.760000000000218,-0.7481632393760663,0.2518367177606693,0.0,0.0,0.0,0.0,False,0,False,0,True,20,False,0,True,114,True,4,0.0,530.0
2024-12-27,2614.77,33286,2635.9,2621.73,2635.28,2621.46,2610.02,2615.74,2618.6,2612.8799999999997,2628.522,2625.716,-9.366754385965024,-22.039999999999964,4.803245614035049,15.550000000000182,-0.6610270800944175,0.3389728493339573,1.0,1.0,2.4400000000000546,10.039999999999964,True,14,True,27,True,98,True,1,True,15,True,104,20.0,0.0
2024-12-30,2602.92,34015,2638.34,2611.69,2614.77,2635.9,2621.73,2628.815,2632.3575,2625.2725,2617.202,2612.223,-23.15710526315803,-35.42000000000007,3.4928947368420618,12.320000000000164,-0.8689344988451576,0.1310654636313916,0.0,1.0,0.0,10.670000000000073,False,0,True,27,False,0,True,114,True,72,True,58,0.0,135.0
2025-01-03,2642.36,35185,2651.06,2631.15,2648.79,2619.58,2603.56,2611.5699999999997,2615.575,2607.5649999999996,2656.227,2653.188,2.8219298245614857,-9.320000000000164,22.73192982456134,28.730000000000018,0.14173428843933789,1.1417342382133233,1.0,0.0,9.220000000000255,0.0,True,95,False,0,True,114,False,0,True,103,True,23,0.0,440.0
2025-01-06,2639.04,41516,2660.28,2641.03,2642.36,2651.06,2631.15,2641.105,2646.0825,2636.1275,2634.713,2631.029,-26.25315789473704,-41.48000000000002,-7.003157894737039,7.829999999999927,-1.3638003392694389,-0.36380039121748814,0.0,1.0,0.0,26.580000000000382,False,0,True,89,True,16,True,86,True,27,True,92,320.0,0.0
2025-01-07,2651.26,34556,2649.45,2614.45,2639.04,2660.28,2641.03,2650.655,2655.4675,2645.8425,2661.563,2642.191,-1.4674038461536811,-11.179999999999836,33.53259615384632,48.23000000000002,-0.041925822977938815,0.9580741484506335,1.0,0.0,14.88000000000011,0.0,True,34,False,0,True,21,True,61,True,104,True,4,0.0,100.0
2025-01-08,2664.23,38614,2664.33,2638.04,2651.26,2649.45,2614.45,2631.95,2640.7,2623.2,2653.872,2651.586,-10.07956140350869,-17.769999999999982,16.210438596491272,28.26000000000022,-0.38339904983300316,0.6166009121297217,1.0,0.0,3.2600000000002183,0.0,True,13,False,0,True,114,False,0,True,97,True,38,10.0,0.0
2025-01-09,2672.0,33608,2667.59,2645.87,2664.23,2664.33,2638.04,2651.185,2657.7574999999997,2644.6125,2672.977,2664.573,0.5172807017542366,-8.860000000000127,22.237280701754493,31.390000000000327,0.023815869150016638,1.023815823109503,1.0,0.0,10.639999999999873,0.0,True,59,False,0,True,114,False,0,True,98,True,33,40.0,0.0
2025-01-10,2694.67,42816,2678.23,2658.27,2672.0,2667.59,2645.87,2656.73,2662.16,2651.3,2680.502,2677.194,1.801403508771915,-12.260000000000218,21.761403508771952,36.40000000000009,0.09025067227060317,1.0902506221704051,1.0,0.0,17.159999999999854,0.0,True,88,False,0,True,114,False,0,True,114,True,3,0.0,450.0
2025-01-14,2671.03,41315,2691.4,2663.87,2664.89,2695.39,2663.96,2679.675,2687.5325000000003,2671.8175,2669.774,2668.249,-23.483333333333427,-30.340000000000146,4.046666666666772,9.340000000000146,-0.8530088078577714,0.14699115581821964,0.0,1.0,0.0,4.0099999999997635,False,0,True,15,False,0,True,111,True,104,True,21,0.0,220.0
2025-01-20,2705.83,37316,2714.86,2702.69,2712.95,2719.52,2690.03,2704.775,2712.1475,2697.4025,2708.606,2704.741,-7.245000000000126,-11.329999999999927,4.9249999999999465,10.799999999999727,-0.5953163027677716,0.4046836150629665,0.0,1.0,0.0,1.1700000000000728,False,0,True,3,True,3,False,0,True,2,True,114,50.0,0.0
2025-01-23,2743.07,41189,2763.45,2745.59,2754.37,2739.76,2716.43,2728.0950000000003,2733.9275000000002,2722.2625000000003,2753.484,2744.005,-14.926754385964749,-27.06999999999971,2.9332456140349232,9.879999999999654,-0.8357644764949914,0.16423546751397028,0.0,1.0,0.0,10.010000000000218,False,0,True,47,True,114,False,0,True,13,True,114,20.0,0.0
2025-01-28,2756.14,38338,2771.88,2740.99,2742.07,2785.72,2770.04,2777.88,2781.8,2773.96,2744.069,2741.754,-27.58578947368435,-36.74000000000024,3.3042105263159756,15.150000000000091,-0.8930329744464579,0.1069669931806069,0.0,1.0,0.0,6.179999999999836,False,0,True,32,False,0,True,114,True,86,True,49,5.0,0.0
2025-01-29,2750.12,39504,2756.8,2734.81,2756.14,2771.88,2740.99,2756.435,2764.1575000000003,2748.7124999999996,2759.252,2757.563,2.6531578947366627,-6.680000000000291,24.6431578947369,30.389999999999873,0.12065292287784045,1.1206528774026265,1.0,0.0,9.210000000000036,0.0,True,110,False,0,True,11,False,0,True,112,True,13,0.0,380.0
2025-02-03,2821.28,45628,2817.23,2791.02,2809.59,2791.18,2760.25,2775.715,2783.4475,2767.9825,2800.394,2795.393,-16.344035087719316,-34.11000000000013,9.86596491228072,38.49000000000024,-0.6235801016459057,0.376419860200719,1.0,1.0,13.170000000000073,8.13000000000011,True,11,True,27,True,114,False,0,True,33,True,94,405.0,0.0
2025-02-04,2843.69,46836,2830.4,2782.89,2821.28,2817.23,2791.02,2804.125,2810.6775,2797.5725,2816.979,2813.064,-9.749561403508862,-22.860000000000127,37.76043859649136,60.80000000000018,-0.20521071770781096,0.7947892612439892,1.0,0.0,13.989999999999782,0.0,True,26,False,0,True,111,False,0,True,35,True,83,230.0,0.0
2025-02-10,2908.2,44177,2883.3,2852.39,2882.88,2871.39,2834.1,2852.745,2862.0675,2843.4224999999997,2904.471,2901.056,16.096491228069983,-2.350000000000364,47.006491228070296,58.55000000000018,0.5207535007219775,1.5207534683699888,1.0,0.0,28.0,0.0,True,112,False,0,True,114,False,0,True,112,True,4,10.0,0.0
2025-02-11,2898.1,48236,2911.3,2878.86,2908.2,2883.3,2852.39,2867.8450000000003,2875.5725,2860.1175000000003,2906.784,2899.292,-5.895438596491395,-28.610000000000127,26.54456140350866,48.90000000000009,-0.18173361327859963,0.8182663558952609,1.0,0.0,17.960000000000036,0.0,True,36,False,0,True,114,False,0,True,44,True,77,0.0,90.0
2025-02-14,2900.16,45238,2921.32,2905.89,2916.23,2898.0,2863.54,2880.77,2889.385,2872.1549999999997,2935.571,2931.081,9.638245614034926,-21.16000000000031,25.068245614035217,33.84999999999991,0.624643226791414,1.6246431619826043,1.0,1.0,18.73999999999978,8.480000000000018,True,107,True,2,True,114,False,0,True,111,True,7,0.0,480.0
2025-02-17,2899.65,36832,2940.06,2897.41,2900.16,2921.32,2905.89,2913.605,2917.4625,2909.7475,2899.676,2897.755,-40.969210526315734,-50.429999999999836,1.6807894736843592,7.110000000000127,-0.9605910800873287,0.039408896466013116,0.0,1.0,0.0,9.259999999999764,False,0,True,39,False,0,True,114,True,62,True,87,70.0,0.0
2025-02-20,2936.81,39700,2947.05,2930.18,2935.22,2929.57,2906.95,2918.26,2923.9150000000004,2912.605,2954.91,2951.684,-0.579912280701931,-21.5300000000002,16.290087719298416,24.600000000000364,-0.03437535544318694,0.9656245852799937,1.0,1.0,7.859999999999673,5.919999999999618,True,72,True,7,True,114,False,0,True,107,True,17,0.0,465.0
2025-02-21,2925.4,36849,2954.91,2924.26,2936.81,2947.05,2930.18,2938.615,2942.8325,2934.3974999999996,2931.95,2929.61,-25.11359649122792,-36.0,5.536403508771715,13.649999999999636,-0.819366906096617,0.18063306127695658,0.0,1.0,0.0,7.520000000000437,False,0,True,15,False,0,True,114,True,2,True,114,525.0,0.0
2025-02-25,2910.18,42503,2956.18,2930.78,2935.89,2938.97,2916.74,2927.8549999999996,2933.4124999999995,2922.2974999999997,2941.178,2937.516,-20.11622807017527,-46.0,5.283771929824365,12.059999999999945,-0.7919774518975633,0.20802250873235953,0.0,1.0,0.0,20.730000000000018,False,0,True,23,True,95,True,3,True,78,True,47,0.0,25.0
2025-02-26,2911.18,38118,2944.84,2910.05,2910.18,2956.18,2930.78,2943.48,2949.83,2937.13,2914.458,2911.497,-33.914912280701884,-52.76000000000022,0.875087719298076,7.949999999999818,-0.9748465451524972,0.025153426103611695,0.0,1.0,0.0,19.2800000000002,False,0,True,39,False,0,True,114,True,89,True,41,0.0,10.0
2025-03-04,2906.88,41434,2889.61,2858.83,2889.19,2866.66,2832.57,2849.615,2858.1375,2841.0924999999997,2923.184,2916.321,21.751403508771784,-4.180000000000291,52.53140350877199,68.51999999999998,0.7066732554287976,1.7066732229401695,1.0,0.0,38.15000000000009,0.0,True,103,False,0,True,114,False,0,True,103,True,14,0.0,0.0
2025-03-05,2918.29,45712,2927.76,2884.29,2906.88,2889.61,2858.83,2874.2200000000003,2881.9150000000004,2866.525,2918.073,2915.101,-12.652368421052842,-31.480000000000018,30.817631578947413,37.01000000000022,-0.29105976834582475,0.708940208649805,0.0,0.0,0.0,0.0,False,0,False,0,True,114,False,0,True,105,True,12,0.0,450.0
2025-03-06,2913.38,45550,2922.53,2894.3,2918.29,2927.76,2884.29,2906.025,2916.8925,2895.1575000000003,2906.249,2902.887,-14.811052631579143,-29.5300000000002,13.418947368420875,27.859999999999673,-0.5246564685413625,0.4753434960353301,1.0,1.0,0.5299999999997453,3.180000000000291,True,4,True,5,True,24,True,6,True,20,True,98,0.0,80.0
2025-03-07,2924.99,44636,2923.06,2891.12,2913.38,2922.53,2894.3,2908.415,2915.4725,2901.3575,2921.857,2919.033,-4.580614035087648,-14.949999999999818,27.359385964912406,38.68000000000029,-0.14341308364666738,0.8565868850446298,1.0,0.0,7.269999999999982,0.0,True,11,False,0,True,88,False,0,True,104,True,27,30.0,0.0
2025-03-11,2916.01,31668,2915.37,2895.7,2903.88,2930.33,2903.5,2916.915,2923.6225,2910.2075,2914.341,2911.265,-7.542719298245506,-20.909999999999854,12.127280701754568,24.18000000000029,-0.3834630866691607,0.616536862492001,1.0,1.0,6.660000000000309,2.8899999999998727,True,13,True,9,False,0,True,65,True,76,True,39,190.0,0.0
2025-03-12,2916.24,36097,2922.03,2892.81,2916.01,2915.37,2895.7,2905.535,2910.4525,2900.6175,2916.233,2913.154,-6.604035087719494,-14.090000000000146,22.61596491228076,29.289999999999964,-0.22601077555471122,0.7739891902221551,1.0,0.0,3.4399999999996,0.0,True,4,False,0,True,114,False,0,True,55,True,86,50.0,0.0
2025-03-17,2997.91,28592,3004.85,2980.84,2983.2,2954.09,2932.99,2943.54,2948.815,2938.265,2989.209,2987.212,-14.124298245613952,-22.269999999999982,9.885701754385812,19.529999999999745,-0.5882672910181923,0.4117326673324965,0.0,0.0,0.0,0.0,False,0,False,0,True,114,False,0,True,114,True,7,0.0,0.0
2025-03-19,3030.26,31813,3038.26,3006.12,3029.14,3001.19,2982.22,2991.705,2996.4475,2986.9624999999996,3039.417,3037.056,-2.8365789473686434,-13.850000000000364,29.303421052631684,38.38000000000011,-0.08825696512481798,0.9117430037613062,1.0,0.0,7.059999999999945,0.0,True,49,False,0,True,114,False,0,True,103,True,27,0.0,215.0
2025-03-20,3032.87,37260,3045.32,3022.89,3030.26,3038.26,3006.12,3022.19,3030.2250000000004,3014.1549999999997,3035.851,3031.423,-5.122719298245787,-18.850000000000364,17.307280701754504,29.579999999999927,-0.22838694025228626,0.7716130151645682,1.0,0.0,8.239999999999782,0.0,True,38,False,0,True,111,False,0,True,111,True,11,0.0,325.0
2025-03-21,3008.14,32643,3053.56,3025.52,3032.87,3045.32,3022.89,3034.105,3039.7125,3028.4975,3034.024,3029.968,-24.353070175438535,-53.820000000000164,3.686929824561427,11.88000000000011,-0.8685117441842661,0.13148822015239697,0.0,1.0,0.0,25.9699999999998,False,0,True,15,False,0,True,34,True,44,True,92,90.0,0.0
2025-03-25,3028.06,34348,3033.22,3015.55,3016.61,3038.08,2999.55,3018.815,3028.4475,3009.1825,3021.239,3015.889,-12.779385964912104,-22.149999999999636,4.890614035087514,19.139999999999873,-0.7232249712330169,0.2767749721738906,1.0,1.0,2.730000000000018,5.010000000000218,True,4,True,22,True,11,False,0,True,100,True,32,0.0,0.0
2025-03-26,3015.58,36478,3035.95,3010.54,3028.06,3033.22,3015.55,3024.385,3028.8025000000002,3019.9675,3029.075,3026.109,-12.292192982455969,-21.960000000000036,13.117807017543885,20.740000000000236,-0.483754132180319,0.5162458284650977,0.0,0.0,0.0,0.0,False,0,False,0,True,16,True,32,True,25,True,105,150.0,0.0
2025-04-02,3125.77,35512,3149.04,3124.19,3129.24,3127.94,3106.01,3116.9750000000004,3122.4575000000004,3111.4925000000003,3126.116,3115.897,-26.797192982456107,-37.409999999999854,-1.9471929824561964,8.75,-1.0783578231025506,-0.0783578633439976,0.0,1.0,0.0,14.679999999999836,False,0,True,78,True,63,True,2,True,23,True,105,265.0,0.0
2025-04-03,3065.53,42519,3133.78,3109.51,3125.77,3149.04,3124.19,3136.615,3142.8275,3130.4024999999997,3129.538,3119.477,-17.93096491228093,-74.38000000000011,6.3390350877190516,39.66999999999962,-0.738811873649323,0.2611880851475472,1.0,1.0,15.879999999999654,55.43000000000029,True,19,True,37,True,11,True,96,True,64,True,68,0.0,105.0
2025-04-09,3060.42,40369,3022.73,2990.98,3013.74,3045.98,3013.27,3029.625,3037.8025,3021.4475,3045.742,3038.016,16.064210526315765,-16.980000000000018,47.81421052631577,78.57000000000016,0.5059593707198865,1.5059593392238246,1.0,0.0,50.05000000000018,0.0,True,89,False,0,True,79,True,28,True,101,True,18,55.0,0.0
2025-04-14,3204.82,42348,3237.82,3187.15,3230.23,3136.54,3103.43,3119.9849999999997,3128.2625,3111.7074999999995,3231.035,3224.011,-14.50035087719315,-41.350000000000364,36.16964912280692,48.710000000000036,-0.2861723029607426,0.7138276773037141,1.0,0.0,0.23999999999978172,0.0,True,1,False,0,True,114,False,0,True,38,True,101,0.0,25.0
2025-04-28,3299.99,41944,3327.63,3268.41,3273.44,3344.38,3314.81,3329.5950000000003,3336.9875,3322.2025000000003,3296.119,3291.552,-38.16894736842119,-53.15000000000009,21.051052631579065,33.55000000000018,-0.6445279757496294,0.3554720073641839,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,114,True,1,0.0,360.0
2025-05-05,3319.1,37667,3269.28,3239.59,3257.43,3243.18,3201.91,3222.545,3232.8625,3212.2275,3315.18,3257.26,16.397982456140156,-15.2800000000002,46.08798245614021,81.44999999999982,0.5523065646289511,1.5523065309475779,1.0,0.0,53.13999999999987,0.0,True,62,False,0,True,114,False,0,True,108,True,22,5.0,0.0
2025-05-07,3386.33,36632,3397.5,3350.2,3396.93,3322.42,3253.64,3288.0299999999997,3305.225,3270.8349999999996,3390.003,3385.564,-11.339736842105252,-27.550000000000182,35.96026315789493,45.720000000000255,-0.239740731551046,0.7602592473073054,0.0,0.0,0.0,0.0,False,0,False,0,True,114,False,0,True,1,True,114,195.0,0.0
2025-05-08,3360.85,39101,3397.4,3369.29,3386.33,3397.5,3350.2,3373.85,3385.675,3362.0249999999996,3345.239,3336.933,-46.19201754385973,-74.90000000000009,-18.0820175438596,29.5,-1.643259192479556,-0.6432592280540835,1.0,1.0,1.8299999999999272,48.9699999999998,True,2,True,93,True,12,True,92,True,11,True,104,0.0,50.0
2025-05-13,3244.44,41066,3283.58,3207.74,3238.21,3340.24,3308.13,3324.185,3332.2124999999996,3316.1575000000003,3255.808,3252.601,-31.635789473684145,-48.340000000000146,44.204210526316004,55.88000000000011,-0.4171385687835643,0.5828614180307818,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,109,True,9,25.0,0.0
2025-05-15,3192.11,39920,3243.79,3175.03,3186.84,3265.43,3234.96,3250.1949999999997,3257.8124999999995,3242.5775,3178.865,3145.674,-83.8694736842105,-118.38999999999987,-15.109473684210734,21.359999999999673,-1.2197421824384616,-0.2197421969818003,0.0,1.0,0.0,54.25,False,0,True,83,False,0,True,114,True,10,True,109,510.0,0.0
2025-05-16,3174.5,42517,3199.61,3120.78,3192.11,3243.79,3175.03,3209.41,3226.6,3192.22,3219.091,3206.952,1.403684210526196,-44.809999999999945,80.23368421052612,107.7199999999998,0.017806472062916724,1.017806459377391,1.0,0.0,31.61999999999989,0.0,True,81,False,0,True,3,True,33,True,82,True,33,0.0,405.0
2025-05-20,3237.34,39997,3248.47,3206.69,3232.05,3231.23,3154.35,3192.79,3212.01,3173.5699999999997,3237.247,3214.726,-21.75140350877172,-39.70999999999958,20.028596491228026,41.909999999999854,-0.5206175918658272,0.47938238419927626,1.0,0.0,2.2900000000004184,0.0,True,2,False,0,True,109,False,0,True,55,True,63,295.0,0.0
2025-05-22,3311.14,44487,3320.67,3290.95,3304.4,3250.76,3207.97,3229.365,3240.0625,3218.6674999999996,3327.566,3312.761,-2.8240350877193747,-32.76999999999998,26.89596491228088,47.92000000000007,-0.09502136583775184,0.9049786005148737,1.0,1.0,18.73999999999978,7.799999999999727,True,54,True,5,True,114,False,0,True,96,True,29,0.0,355.0
2025-05-23,3350.93,43683,3339.41,3283.15,3311.14,3320.67,3290.95,3305.81,3313.24,3298.38,3331.588,3324.999,-9.302719298245444,-36.01999999999998,46.957280701754314,77.25999999999976,-0.16535227751321022,0.8346477047121723,1.0,0.0,25.120000000000346,0.0,True,21,False,0,True,109,False,0,True,110,True,5,20.0,0.0
2025-05-26,3335.3,30313,3364.53,3301.94,3350.93,3339.41,3283.15,3311.2799999999997,3325.345,3297.2149999999997,3335.44,3332.46,-27.441428571428766,-37.74000000000024,35.14857142857138,48.94999999999982,-0.4384315087553475,0.5615684752676597,0.0,0.0,0.0,0.0,False,0,False,0,True,112,False,0,True,3,True,112,50.0,0.0
2025-05-27,3296.49,42888,3351.83,3323.52,3335.3,3364.53,3301.94,3333.235,3348.8825,3317.5875,3299.128,3293.484,-44.11873873873866,-63.48000000000002,-15.808738738738715,17.240000000000236,-1.5584153013183837,-0.5584153366415898,0.0,1.0,0.0,35.679999999999836,False,0,True,89,False,0,True,81,True,10,True,102,0.0,45.0
2025-05-28,3305.94,36115,3341.46,3287.84,3296.49,3351.83,3323.52,3337.675,3344.7525,3330.5975000000003,3314.004,3310.737,-30.102017543859706,-46.86000000000013,23.517982456140185,36.67000000000007,-0.5613953185838204,0.4386046627664224,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,114,True,113,True,11,0.0,5.0
2025-05-29,3318.99,43633,3325.44,3294.4,3305.94,3341.46,3287.84,3314.65,3328.0550000000003,3301.245,3282.777,3271.619,-39.29500000000005,-58.92000000000007,-8.255000000000086,24.58999999999969,-1.2659471241640776,-0.2659471563805715,0.0,1.0,0.0,28.360000000000127,False,0,True,76,False,0,True,98,True,15,True,100,495.0,0.0
